ID,Marital Status,Gender,Income,Children,Education,Occupation,Home Owner,Cars,Commute Distance,Region,Age,Purchased Bike
23432,Single,Male,"70,000",0,Bachelors,Professional,Yes,1,5-10 Miles,Pacific,37,Yes
21108,Married,Female,"40,000",1,Bachelors,Skilled Manual,Yes,1,0-1 Miles,Europe,43,Yes
18580,Married,Female,"60,000",2,Graduate Degree,Professional,Yes,0,2-5 Miles,North America,,Yes
13683,Single,Female,"30,000",0,High School,Manual,No,1,2-5 Miles,Europe,32,No
24121,Single,Female,"30,000",0,Partial College,Clerical,No,1,0-1 Miles,Europe,29,Yes
21599,Married,Female,"60,000",1,Graduate Degree,Professional,Yes,0,2-5 Miles,North America,36,Yes
22633,Single,Female,"40,000",0,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,37,Yes
22538,Single,Female,"10,000",0,Partial High School,Manual,Yes,2,1-2 Miles,Europe,33,No
21260,Single,Female,"40,000",0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,30,No
13813,Married,Female,"30,000",3,Partial College,Clerical,No,0,0-1 Miles,Europe,42,No
28319,Single,Female,"60,000",1,Partial College,Skilled Manual,No,1,0-1 Miles,Pacific,46,Yes
22010,Single,Male,"40,000",0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,31,No
11823,Married,Female,"70,000",0,Graduate Degree,Professional,Yes,0,2-5 Miles,North America,39,No
18018,Single,Male,"30,000",3,Partial College,Clerical,Yes,0,0-1 Miles,Europe,43,No
28815,Married,Female,"50,000",1,Graduate Degree,Skilled Manual,Yes,0,0-1 Miles,North America,35,No
12497,Married,Female,"40,000",1,Bachelors,Skilled Manual,Yes,0,0-1 Miles,Europe,42,No
17238,Single,Male,"80,000",0,Bachelors,Professional,Yes,3,10+ Miles,Pacific,32,No
13343,Married,Female,"90,000",5,Bachelors,Management,Yes,2,1-2 Miles,North America,63,Yes
14682,Single,Female,"70,000",0,Bachelors,Professional,No,1,5-10 Miles,Pacific,38,No
22204,Married,Male,"110,000",4,Bachelors,Management,Yes,3,2-5 Miles,Pacific,48,No
24955,Single,Male,"30,000",5,Partial High School,Skilled Manual,Yes,3,10+ Miles,North America,60,Yes
23491,Single,Male,"100,000",,Partial College,Professional,No,4,1-2 Miles,North America,45,No
21660,Married,Female,"60,000",3,Graduate Degree,Professional,Yes,0,2-5 Miles,North America,43,Yes
22400,Married,Male,"10,000",0,Partial College,Manual,No,1,0-1 Miles,Pacific,26,Yes
20962,Married,Female,"20,000",1,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,45,No
27814,Single,Female,"30,000",3,Partial College,Clerical,No,1,0-1 Miles,Europe,26,No
11738,Married,Male,"60,000",4,Bachelors,Professional,Yes,0,2-5 Miles,North America,46,No
21770,Married,Male,"60,000",4,Bachelors,Management,Yes,2,10+ Miles,North America,60,No
12808,Married,Male,"40,000",0,Bachelors,Clerical,Yes,0,0-1 Miles,Europe,38,Yes
14135,Married,Male,"20,000",1,Partial College,Manual,Yes,0,1-2 Miles,Europe,,No
20376,Single,Female,"70,000",3,Graduate Degree,Management,Yes,2,5-10 Miles,North America,52,Yes
28625,Single,Male,"40,000",2,Partial College,Clerical,No,1,1-2 Miles,North America,47,Yes
24174,Married,Male,"20,000",0,Bachelors,Clerical,Yes,0,0-1 Miles,Pacific,27,Yes
28068,Single,Female,"80,000",3,Graduate Degree,Professional,No,0,0-1 Miles,North America,36,Yes
12273,Married,Male,"30,000",1,Bachelors,Clerical,Yes,0,0-1 Miles,Europe,47,No
16514,Single,Male,"10,000",0,Partial College,Manual,Yes,1,1-2 Miles,Pacific,26,Yes
27279,Single,Female,"70,000",2,Bachelors,Skilled Manual,Yes,0,2-5 Miles,North America,38,Yes
19217,Married,Male,"30,000",2,High School,Skilled Manual,Yes,2,1-2 Miles,North America,49,No
20518,Married,Female,"70,000",2,Partial College,Professional,Yes,1,10+ Miles,North America,58,No
25909,Married,Male,"60,000",0,Partial College,Skilled Manual,Yes,1,5-10 Miles,North America,27,Yes
26728,Single,Male,"70,000",3,Graduate Degree,Management,No,2,1-2 Miles,North America,53,Yes
14913,Married,Female,"40,000",1,Partial College,Clerical,Yes,1,1-2 Miles,North America,48,Yes
28799,Single,Female,"40,000",2,Partial College,Clerical,No,1,1-2 Miles,North America,47,Yes
25649,Single,Female,"30,000",3,Partial College,Clerical,Yes,0,0-1 Miles,Europe,42,Yes
21260,Single,Female,"40,000",0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,30,No
16259,Single,Female,"10,000",4,Partial High School,Manual,Yes,2,0-1 Miles,Europe,40,Yes
28380,Single,Female,"10,000",5,Partial High School,Manual,No,2,0-1 Miles,Europe,41,No
18484,Single,Male,"80,000",2,High School,Skilled Manual,No,2,1-2 Miles,Pacific,50,Yes
15612,Single,Male,"30,000",0,High School,Manual,No,1,1-2 Miles,Europe,28,No
25266,Single,Female,"30,000",2,Partial College,Clerical,No,2,5-10 Miles,Pacific,67,No
18283,,Female,"100,000",0,Bachelors,Professional,No,1,5-10 Miles,Pacific,40,No
26065,Single,Female,"110,000",3,Bachelors,Management,No,4,1-2 Miles,North America,42,No
27660,Married,Male,"80,000",4,Graduate Degree,Management,Yes,2,5-10 Miles,North America,70,No
25886,Married,Female,"60,000",2,Partial College,Professional,Yes,2,2-5 Miles,North America,56,Yes
22173,Married,Female,"30,000",3,High School,Skilled Manual,No,2,1-2 Miles,Pacific,54,Yes
22330,Married,Male,"50,000",0,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,North America,32,Yes
16188,Single,Female,"20,000",0,Partial High School,Manual,No,2,1-2 Miles,Europe,26,No
19280,Married,Male,,2,Partial College,Manual,Yes,1,0-1 Miles,Europe,,Yes
26678,Single,Female,"80,000",2,Partial High School,Skilled Manual,Yes,2,5-10 Miles,North America,49,No
17310,Married,Male,"60,000",1,Partial College,Skilled Manual,Yes,1,0-1 Miles,Pacific,45,Yes
28957,Single,Female,"120,000",,Partial High School,Professional,Yes,4,10+ Miles,Pacific,34,Yes
22005,Married,Female,"70,000",5,Partial College,Skilled Manual,No,3,5-10 Miles,Pacific,46,No
23513,Married,Female,"40,000",3,Partial College,Professional,Yes,2,5-10 Miles,North America,54,No
15287,Single,Female,"50,000",1,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,North America,33,Yes
22830,Married,Male,"120,000",4,Partial College,Management,Yes,3,10+ Miles,Europe,56,No
22175,Married,Female,"30,000",3,High School,Skilled Manual,Yes,2,5-10 Miles,Pacific,53,Yes
18783,Single,Male,"80,000",0,Bachelors,Management,No,1,0-1 Miles,North America,38,Yes
12033,Single,Female,"40,000",0,High School,Skilled Manual,No,2,0-1 Miles,North America,27,Yes
12774,Married,Female,"40,000",1,Partial College,Clerical,Yes,1,1-2 Miles,North America,51,Yes
26765,Single,Female,"70,000",5,Partial College,Skilled Manual,Yes,2,5-10 Miles,Pacific,45,No
25529,Single,Male,"10,000",1,Graduate Degree,Manual,Yes,0,0-1 Miles,Europe,44,No
25940,Single,Male,"20,000",2,Partial High School,Clerical,Yes,2,5-10 Miles,Pacific,55,Yes
11576,Married,Male,"30,000",1,Bachelors,Skilled Manual,Yes,2,0-1 Miles,Europe,41,Yes
19280,Married,Male,,2,Partial College,Manual,Yes,1,0-1 Miles,Europe,,Yes
20657,Single,Male,"50,000",2,Bachelors,Skilled Manual,Yes,0,2-5 Miles,North America,37,Yes
28052,Married,Male,"60,000",2,High School,Professional,Yes,2,10+ Miles,North America,55,No
28412,Single,Male,"20,000",0,High School,Manual,No,1,2-5 Miles,Europe,29,No
13089,Married,Female,"120,000",1,Bachelors,Management,Yes,2,0-1 Miles,Pacific,46,Yes
11896,Married,Male,"100,000",1,Graduate Degree,Management,Yes,0,2-5 Miles,Pacific,36,Yes
20296,Single,Female,"60,000",0,Partial College,Skilled Manual,No,1,1-2 Miles,North America,33,Yes
13749,Married,Male,"80,000",4,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,North America,47,No
18935,Married,Female,"130,000",0,Graduate Degree,Management,Yes,3,1-2 Miles,North America,40,No
23432,Single,Male,"70,000",0,Bachelors,Professional,Yes,1,5-10 Miles,Pacific,37,Yes
19784,Married,Female,"80,000",2,High School,Skilled Manual,Yes,2,5-10 Miles,Pacific,50,Yes
15468,Married,Female,"50,000",1,Bachelors,Skilled Manual,Yes,1,0-1 Miles,North America,35,No
12056,Married,Male,"120,000",2,Graduate Degree,Management,Yes,3,5-10 Miles,North America,64,No
25940,Single,Male,"20,000",2,Partial High School,Clerical,Yes,2,5-10 Miles,Pacific,55,Yes
19812,Single,Female,"70,000",2,Partial College,Professional,Yes,0,5-10 Miles,North America,49,Yes
12510,Married,Male,"40,000",1,Bachelors,Skilled Manual,Yes,1,0-1 Miles,Europe,43,Yes
18411,Married,Male,"60,000",2,High School,Professional,No,2,5-10 Miles,North America,51,No
22672,Single,Female,"30,000",2,Partial College,Clerical,Yes,0,0-1 Miles,Europe,43,No
27638,Single,Male,"100,000",1,Partial College,Professional,No,3,1-2 Miles,North America,44,No
25041,Single,Male,"40,000",0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,31,No
21770,Married,Male,"60,000",4,Bachelors,Management,Yes,2,10+ Miles,North America,60,No
14193,Single,Female,"100,000",3,Partial College,Management,Yes,4,10+ Miles,Europe,56,No
16559,Single,Female,"10,000",2,High School,Manual,Yes,0,0-1 Miles,Europe,36,Yes
19364,Married,Male,"40,000",1,Bachelors,Skilled Manual,Yes,0,0-1 Miles,Europe,43,Yes
26305,Single,Female,"60,000",2,Bachelors,Skilled Manual,No,0,0-1 Miles,North America,36,Yes
28026,Married,Female,"40,000",2,High School,Professional,No,2,2-5 Miles,North America,59,No
12590,Single,Male,"30,000",1,Bachelors,Clerical,Yes,0,0-1 Miles,Europe,63,No
24201,Married,Female,"10,000",2,High School,Manual,Yes,0,0-1 Miles,Europe,37,Yes
